kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_model_snr,ra,dec
10136549,K01929.01,Kepler-337 c,CONFIRMED,CANDIDATE,1,0,0,0,0,9.69315023,2.76E-05,-2.76E-05,132.81362,2.25E-03,-2.25E-03,0.734,0.079,-0.502,5.6725,0.067,-0.067,1.42E+02,3.30E+00,-3.30E+00,0.01176,1.44E-03,-9.30E-04,1.89,2.90E-01,-4.40E-01,45.1,290.06049,47.16396
9851271,K02003.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,8.48031229,3.93E-05,-3.93E-05,135.85319,3.80E-03,-3.80E-03,0.951,0.007,-0.666,7.105,0.218,-0.218,3.51E+02,1.03E+01,-1.03E+01,0.021887,4.36E-04,-4.61E-03,2.58,7.70E-01,-4.20E-01,37.3,298.83334,46.65453
12154526,K02004.01,Kepler-1047 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,56.1886436,2.64E-04,-2.64E-04,146.37945,3.71E-03,-3.71E-03,0.873,0.011,-0.602,6.5272,0.0894,-0.0894,3.46E+02,1.00E+01,-1.00E+01,0.019925,4.73E-04,-2.94E-03,2.56,3.90E-01,-3.30E-01,35.6,288.64627,50.788979
6665512,K02005.01,Kepler-1048 b,CONFIRMED,CANDIDATE,1,0,0,0,0,6.92101452,2.22E-05,-2.22E-05,135.64343,2.68E-03,-2.68E-03,0.771,0.122,-0.535,4.3591,0.0801,-0.0801,5.30E+02,1.50E+01,-1.50E+01,0.023135,2.64E-03,-2.35E-03,1.48,1.20E-01,-1.40E-01,39.9,281.89835,42.165791
10525027,K02006.01,Kepler-1049 b,CONFIRMED,CANDIDATE,1,0,0,0,0,3.27344784,6.18E-06,-6.18E-06,134.45023,1.55E-03,-1.55E-03,0.44,0.445,-0.242,1.7292,0.0495,-0.0495,2.63E+02,9.10E+00,-9.10E+00,0.014934,2.24E-04,-6.52E-04,0.81,7.00E-02,-7.00E-02,34,287.34674,47.772961
11069176,K02007.01,Kepler-1050 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,15.3789014,1.38E-04,-1.38E-04,143.40629,6.95E-03,-6.95E-03,0.359,0.116,-0.359,4.662,0.228,-0.228,1.85E+02,1.20E+01,-1.20E+01,0.01252,5.35E-04,-6.04E-04,2.94,3.80E-01,-1.04E+00,17.6,282.92499,48.626389
10005758,K01783.01,Kepler-1662 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,134.4785189,1.71E-04,-1.71E-04,169.28141,1.03E-03,-1.03E-03,0.924,0.004,-0.004,5.9288,0.0565,-0.0565,4.03E+03,4.60E+01,-4.60E+01,0.072121,8.89E-04,-1.02E-03,10.52,1.65E+00,-2.01E+00,149.9,289.34143,46.988239
10158418,K01784.01,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,5.007414194,1.16E-06,-1.16E-06,135.024066,1.80E-04,-1.80E-04,0.926,0.086,-0.007,1.3584,0.0168,-0.0168,4.41E+03,2.83E+01,-2.83E+01,0.07733,4.69E-02,-2.63E-03,8.8,1.42E+00,-7.10E-01,196.6,297.64606,47.167488
3128793,K01786.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,24.68662378,4.70E-05,-4.70E-05,137.53976,1.50E-03,-1.50E-03,0.643,0.024,-0.047,15.168,0.146,-0.146,8.05E+03,4.42E+01,-4.42E+01,0.085729,6.21E-04,-1.57E-03,48.04,1.25E+01,-6.73E+00,210.9,294.207,38.22345
5864975,K01787.01,Kepler-950 b,CONFIRMED,CANDIDATE,1,0,0,0,0,98.7179332,1.46E-04,-1.46E-04,131.58694,1.29E-03,-1.29E-03,0.588,0.057,-0.137,6.593,0.109,-0.109,7.32E+03,7.05E+01,-7.05E+01,0.081484,7.93E-04,-2.14E-03,6.99,1.48E+00,-5.20E-01,124.4,287.95657,41.130329
2975770,K01788.01,Kepler-951 b,CONFIRMED,CANDIDATE,0.933,0,0,0,0,71.52543938,9.47E-05,-9.47E-05,191.69147,1.04E-03,-1.04E-03,0.066,0.293,-0.066,5.9189,0.0564,-0.0564,5.90E+03,5.95E+01,-5.95E+01,0.06781,1.53E-03,-5.56E-04,5.76,2.20E-01,-3.50E-01,111.3,287.73755,38.114559
3648437,K01861.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,17.50441726,4.69E-05,-4.69E-05,135.74731,2.17E-03,-2.17E-03,0.006,0.406,-0.006,4.2585,0.0648,-0.0648,7.25E+02,1.71E+01,-1.71E+01,0.024535,7.00E-04,-3.08E-04,3.56,5.30E-01,-7.30E-01,47.5,292.16617,38.739052
7877496,K00202.01,Kepler-412 b,CONFIRMED,CANDIDATE,1,0,1,0,0,1.72086129,7.10E-08,-7.10E-08,133.0209998,3.40E-05,-3.40E-05,0.725,0.005,-0.005,2.0243,0.00533,-0.00533,1.02E+04,8.10E+00,-8.10E+00,0.099872,2.20E-04,-2.23E-04,13.25,8.50E-01,-1.05E+00,1654.9,286.11032,43.680962
7286173,K01862.01,Kepler-986 b,CONFIRMED,CANDIDATE,0.359,0,0,0,0,56.4349933,1.49E-04,-1.49E-04,151.41082,2.06E-03,-2.06E-03,0.019,0.397,-0.019,4.7381,0.0712,-0.0712,5.80E+02,1.40E+01,-1.40E+01,0.021706,6.75E-04,-3.20E-04,2.37,3.20E-01,-2.80E-01,47.7,293.09399,42.896431
11126381,K01863.01,Kepler-1673 b,CONFIRMED,CANDIDATE,1,0,0,0,0,33.7888028,1.47E-04,-1.47E-04,153.65384,3.45E-03,-3.45E-03,0.078,0.344,-0.078,5.496,0.102,-0.102,6.49E+02,2.06E+01,-2.06E+01,0.023375,6.60E-04,-4.83E-04,2.71,8.90E-01,-3.00E-01,36,285.66711,48.719559
4149450,K01864.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,3.215109385,7.88E-06,-7.88E-06,133.77747,1.97E-03,-1.97E-03,0.954,0.107,-0.712,4.365,0.112,-0.112,1.58E+02,3.40E+00,-3.40E+00,0.015061,1.65E-03,-3.45E-03,1.54,1.90E-01,-1.20E-01,53.3,289.43811,39.270359
10136549,K01929.02,Kepler-337 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,3.29276797,1.19E-05,-1.19E-05,133.00741,3.12E-03,-3.12E-03,0.663,0.257,-0.448,4.8069,0.0819,-0.0819,8.07E+01,2.20E+00,-2.20E+00,0.008673,1.37E-03,-4.97E-04,1.39,2.20E-01,-3.20E-01,40.8,290.06049,47.16396
5511081,K01930.01,Kepler-338 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,13.72710334,4.07E-05,-4.07E-05,138.74473,2.26E-03,-2.26E-03,0.025,0.439,-0.025,7.3419,0.0741,-0.0741,1.99E+02,3.40E+00,-3.40E+00,0.012888,3.67E-04,-1.59E-04,2.38,1.60E-01,-1.30E-01,62.5,282.97897,40.784351
5511081,K01930.02,Kepler-338 c,CONFIRMED,CANDIDATE,0.998,0,0,0,0,24.3110031,1.04E-04,-1.04E-04,137.0394,3.29E-03,-3.29E-03,0.146,0.278,-0.146,8.7682,0.0967,-0.0967,1.84E+02,4.00E+00,-4.00E+00,0.012424,3.06E-04,-1.88E-04,2.3,1.50E-01,-1.30E-01,48.9,282.97897,40.784351
5511081,K01930.03,Kepler-338 d,CONFIRMED,CANDIDATE,0.896,0,0,0,0,44.4304059,1.91E-04,-1.91E-04,143.5462,4.03E-03,-4.03E-03,0.025,0.426,-0.025,10.306,0.112,-0.112,2.39E+02,4.90E+00,-4.90E+00,0.014103,4.18E-04,-1.99E-04,2.61,1.70E-01,-1.50E-01,50.5,282.97897,40.784351
5511081,K01930.04,Kepler-338 e,CONFIRMED,CANDIDATE,0.996,0,0,0,0,9.34145925,4.43E-05,-4.43E-05,132.38581,3.90E-03,-3.90E-03,0.455,0.046,-0.429,6.18,0.114,-0.114,8.17E+01,3.00E+00,-3.00E+00,0.008438,1.21E-04,-3.64E-04,1.56,1.10E-01,-9.00E-02,29.4,282.97897,40.784351
10978763,K01931.01,Kepler-339 b,CONFIRMED,CANDIDATE,1,0,0,0,0,4.97760447,1.69E-05,-1.69E-05,134.67304,2.61E-03,-2.61E-03,0.474,0.462,-0.265,2.5719,0.079,-0.079,2.87E+02,1.16E+01,-1.16E+01,0.015682,1.38E-04,-9.08E-04,1.75,2.40E-01,-2.40E-01,27.5,293.35172,48.444641
11069176,K02007.02,Kepler-1050 c,CONFIRMED,CANDIDATE,0.974,0,0,0,0,21.1285655,2.00E-04,-2.00E-04,149.27632,6.95E-03,-6.95E-03,0.36,0.081,-0.36,3.852,0.226,-0.226,1.77E+02,1.55E+01,-1.55E+01,0.012237,5.68E-04,-7.24E-04,2.88,3.60E-01,-1.02E+00,12.5,282.92499,48.626389
8098728,K02008.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,24.4851178,3.41E-04,-3.41E-04,137.6248,1.03E-02,-1.03E-02,0.987,0.018,-0.728,4.642,0.279,-0.279,2.64E+02,2.54E+01,-2.54E+01,0.021816,2.85E-03,-8.53E-03,7.14,1.20E+00,-2.82E+00,10.9,292.22629,43.995312
6152974,K00216.02,Kepler-118 b,CONFIRMED,CANDIDATE,0.992,0,0,0,0,7.51854537,4.93E-05,-4.93E-05,132.53078,4.67E-03,-4.67E-03,0.13,0.321,-0.13,2.845,0.146,-0.146,2.87E+02,1.72E+01,-1.72E+01,0.015061,7.23E-04,-6.21E-04,1.42,6.00E-02,-1.20E-01,19.4,299.21317,41.424831
2449431,K02009.01,,CANDIDATE,CANDIDATE,0.936,0,0,0,0,86.7490807,5.50E-04,-5.50E-04,170.29281,4.72E-03,-4.72E-03,0.003,0.406,-0.003,9.179,0.135,-0.135,5.47E+02,1.73E+01,-1.73E+01,0.021098,7.23E-04,-3.61E-04,2.23,3.10E-01,-2.20E-01,35.7,292.77399,37.797691
5631630,K02010.01,Kepler-1051 b,CONFIRMED,CANDIDATE,0.879,0,0,0,0,25.96190067,9.62E-05,-9.62E-05,138.96908,3.03E-03,-3.03E-03,0.02,0.399,-0.02,6.2732,0.0941,-0.0941,3.50E+02,1.05E+01,-1.05E+01,0.017211,5.23E-04,-2.56E-04,3.25,5.90E-01,-7.30E-01,37.5,295.15811,40.898849
6504954,K01790.01,Kepler-952 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,130.3543929,2.14E-04,-2.14E-04,144.06022,1.22E-03,-1.22E-03,0.675,0.075,-0.251,6.474,0.143,-0.143,5.13E+03,5.97E+01,-5.97E+01,0.06946,3.59E-03,-3.03E-03,7.7,2.53E+00,-8.40E-01,103.7,285.37195,41.993912
9410930,K00196.01,Kepler-41 b,CONFIRMED,CANDIDATE,1,0,1,0,0,1.855557556,7.90E-08,-7.90E-08,137.181028,3.50E-05,-3.50E-05,0.554,0.011,-0.015,2.35672,0.0061,-0.0061,1.06E+04,7.10E+00,-7.10E+00,0.097147,2.15E-04,-2.86E-04,10.05,5.90E-01,-6.60E-01,1853.8,294.51324,45.98164
5731623,K01793.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,3.261759866,1.17E-06,-1.17E-06,131.778858,3.22E-04,-3.22E-04,0.949,0.035,-0.026,1.7593,0.0301,-0.0301,3.88E+03,3.22E+01,-3.22E+01,0.077582,1.91E-02,-8.49E-03,8.01,2.66E+00,-8.90E-01,190.4,298.31674,40.996101
6153672,K01794.01,,FALSE POSITIVE,FALSE POSITIVE,0.003,0,1,0,0,3.364425589,4.88E-06,-4.88E-06,131.66843,1.21E-03,-1.21E-03,1.597,49.41,-10.18,1.3261,0.0714,-0.0714,4.84E+03,1.94E+02,-1.94E+02,0.671549,4.94E+01,-1.02E+01,56.83,1.47E+01,-4.91E+00,32,299.35651,41.414291
10676014,K01797.01,Kepler-954 b,CONFIRMED,CANDIDATE,1,0,0,0,0,16.78175788,1.64E-05,-1.64E-05,139.79356,7.43E-04,-7.43E-04,0.502,0.006,-0.462,3.7386,0.0353,-0.0353,9.08E+02,8.60E+00,-8.60E+00,0.027823,3.65E-03,-8.98E-04,2.25,1.40E-01,-1.00E-01,118.8,295.85938,47.93951
9520838,K01866.01,Kepler-987 b,CONFIRMED,CANDIDATE,1,0,0,0,0,105.3035093,4.31E-04,-4.31E-04,207.17015,3.42E-03,-3.42E-03,0.027,0.411,-0.027,6.214,0.121,-0.121,1.36E+03,3.90E+01,-3.90E+01,0.033268,1.22E-03,-5.35E-04,3.18,3.80E-01,-1.90E-01,40.6,289.41107,46.130852
8167996,K01867.01,Kepler-327 b,CONFIRMED,CANDIDATE,1,0,0,0,0,2.549562652,3.74E-06,-3.74E-06,132.60803,1.26E-03,-1.26E-03,0.047,0.377,-0.047,1.6999,0.0386,-0.0386,4.95E+02,1.29E+01,-1.29E+01,0.020119,6.18E-04,-3.81E-04,1.11,7.00E-02,-1.10E-01,43.7,292.64236,44.087669
8167996,K01867.02,Kepler-327 d,CONFIRMED,CANDIDATE,1,0,0,0,0,13.96950181,2.15E-05,-2.15E-05,132.17062,1.21E-03,-1.21E-03,0.901,0.038,-0.639,1.5871,0.0469,-0.0469,1.11E+03,3.46E+01,-3.46E+01,0.036995,6.70E-05,-6.09E-03,2.04,1.30E-01,-2.00E-01,37,292.64236,44.087669
8167996,K01867.03,Kepler-327 c,CONFIRMED,CANDIDATE,1,0,0,0,0,5.21230171,1.31E-05,-1.31E-05,132.71052,2.03E-03,-2.03E-03,0.187,0.254,-0.187,2.098,0.0639,-0.0639,4.30E+02,1.62E+01,-1.62E+01,0.018794,6.26E-04,-4.99E-04,1.04,6.00E-02,-1.10E-01,29.3,292.64236,44.087669
6773862,K01868.01,Kepler-988 b,CONFIRMED,CANDIDATE,1,0,0,0,0,17.76076524,2.70E-05,-2.70E-05,137.50778,1.26E-03,-1.26E-03,0.627,0.024,-0.475,1.6679,0.0446,-0.0446,1.29E+03,3.60E+01,-3.60E+01,0.034334,4.89E-03,-1.70E-03,1.93,1.40E-01,-1.50E-01,42.6,290.7084,42.237251
10978763,K01931.02,Kepler-339 d,CONFIRMED,CANDIDATE,0.982,0,0,0,0,10.55840479,8.57E-05,-8.57E-05,136.34449,6.78E-03,-6.78E-03,0.31,0.146,-0.31,3.366,0.18,-0.18,1.94E+02,1.43E+01,-1.43E+01,0.012634,5.55E-04,-7.37E-04,1.41,2.00E-01,-1.90E-01,14.6,293.35172,48.444641
10602291,K00210.01,,CANDIDATE,CANDIDATE,0,0,0,0,0,20.92735802,8.38E-06,-8.38E-06,139.325791,3.16E-04,-3.16E-04,0.991,0.173,-0.045,3.4256,0.0245,-0.0245,8.09E+03,4.02E+01,-4.02E+01,0.143383,1.43E-01,-2.80E-02,17.36,5.48E+00,-2.74E+00,263.5,292.78235,47.800629
10978763,K01931.03,Kepler-339 c,CONFIRMED,CANDIDATE,0.967,0,0,0,0,6.98800953,4.51E-05,-4.51E-05,132.56964,5.12E-03,-5.12E-03,0.024,0.426,-0.024,3.103,0.156,-0.156,1.93E+02,1.22E+01,-1.22E+01,0.012445,6.64E-04,-5.06E-04,1.39,1.90E-01,-1.90E-01,17.1,293.35172,48.444641
5202905,K01932.01,Kepler-340 c,CONFIRMED,CANDIDATE,0.944,0,0,0,0,22.8245144,2.35E-04,-2.35E-04,144.46843,8.48E-03,-8.48E-03,0.279,0.175,-0.279,6.617,0.3,-0.3,3.23E+02,2.24E+01,-2.24E+01,0.016692,7.08E-04,-7.08E-04,3.36,6.00E-01,-7.20E-01,15.9,295.93347,40.300571
9072190,K01933.01,Kepler-1018 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,49.1011093,2.09E-04,-2.09E-04,136.47265,3.17E-03,-3.17E-03,0.52,0.336,-0.314,6.341,0.11,-0.11,8.46E+02,2.43E+01,-2.43E+01,0.027082,3.67E-03,-9.63E-04,3.28,7.70E-01,-5.60E-01,39.7,283.59668,45.407879
5384079,K02011.01,Kepler-348 b,CONFIRMED,CANDIDATE,0.989,0,0,0,0,7.05675145,2.05E-05,-2.05E-05,132.53512,2.31E-03,-2.31E-03,0.631,0.307,-0.409,2.0261,0.0744,-0.0744,1.30E+02,6.00E+00,-6.00E+00,0.010978,2.32E-03,-4.75E-04,1.68,3.20E-01,-2.10E-01,25.2,297.25504,40.54837
9839821,K02012.01,Kepler-1052 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,34.8536903,1.88E-04,-1.88E-04,164.04668,4.38E-03,-4.38E-03,0.493,0.43,-0.278,5.333,0.136,-0.136,7.68E+02,3.11E+01,-3.11E+01,0.025958,3.75E-04,-1.22E-03,2.4,5.70E-01,-2.00E-01,27,295.34271,46.602261
4056616,K02013.01,Kepler-1053 b,CONFIRMED,CANDIDATE,1,0,0,0,0,2.41434868,4.23E-06,-4.23E-06,132.42878,1.47E-03,-1.47E-03,0.221,0.222,-0.221,1.2701,0.0488,-0.0488,1.91E+02,7.80E+00,-7.80E+00,0.012299,5.23E-04,-3.84E-04,0.97,3.00E-02,-4.00E-02,30,291.41864,39.127419
6707908,K02014.01,,FALSE POSITIVE,FALSE POSITIVE,0.998,0,1,0,0,2.466070972,3.83E-06,-3.83E-06,132.32097,1.29E-03,-1.29E-03,1.223,12.53,-0.044,1.9559,0.0639,-0.0639,7.05E+02,2.01E+01,-2.01E+01,0.251698,1.25E+01,-4.12E-02,24.3,7.12E+00,-2.37E+00,42.6,296.05042,42.113239
8492026,K02016.01,Kepler-1054 b,CONFIRMED,CANDIDATE,1,0,0,0,0,4.30656389,1.36E-05,-1.36E-05,132.44098,2.71E-03,-2.71E-03,0.894,0.004,-0.665,4.1107,0.0509,-0.0509,2.57E+02,7.50E+00,-7.50E+00,0.017299,3.99E-04,-2.45E-03,1.95,6.70E-01,-2.30E-01,39.8,290.60114,44.556381
6867766,K01798.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,12.96471775,4.19E-06,-4.19E-06,136.143342,2.62E-04,-2.62E-04,1.282,37.36,-0.13,1.8303,0.0144,-0.0144,3.73E+03,2.47E+01,-2.47E+01,0.353935,3.73E+01,-1.21E-01,39.93,1.28E+01,-4.29E+00,183.3,293.1962,42.370628
6058614,K01799.01,,FALSE POSITIVE,FALSE POSITIVE,0.46,0,1,0,0,1.731079436,2.94E-06,-2.94E-06,134.77977,1.43E-03,-1.43E-03,1.404,36.01,-2.015,1.8419,0.0727,-0.0727,1.20E+04,4.08E+02,-4.08E+02,0.537502,3.60E+01,-1.99E+00,56.05,1.76E+01,-5.87E+00,36.2,296.30573,41.31712
11017901,K01800.01,Kepler-447 b,CONFIRMED,CANDIDATE,1,0,0,0,0,7.794302043,1.96E-06,-1.96E-06,137.260385,2.00E-04,-2.00E-04,1.06,0.39,-0.116,1.1081,0.0148,-0.0148,3.39E+03,2.83E+01,-2.83E+01,0.153996,3.73E-01,-7.88E-02,16.51,2.16E+00,-1.76E+00,159.2,285.26859,48.560009
5088591,K01801.01,Kepler-955 b,CONFIRMED,CANDIDATE,1,0,0,0,0,14.5324483,9.63E-05,-9.63E-05,140.72407,5.52E-03,-5.52E-03,0.001,0.459,-0.001,3.13,0.171,-0.171,1.36E+03,9.52E+01,-9.52E+01,0.033083,1.89E-03,-1.42E-03,3.11,5.00E-01,-3.70E-01,16.5,288.47144,40.269791
11298298,K01802.01,Kepler-956 b,CONFIRMED,CANDIDATE,1,0,0,0,0,5.248667607,6.06E-06,-6.06E-06,135.516708,9.62E-04,-9.62E-04,0.847,0.005,-0.587,1.917,0.0297,-0.0297,6.01E+02,1.19E+01,-1.19E+01,0.02569,1.04E-04,-2.97E-03,2.84,4.30E-01,-2.00E-01,59.5,292.53082,49.06171
10187159,K01870.01,Kepler-989 b,CONFIRMED,CANDIDATE,1,0,0,0,0,7.96431492,1.04E-05,-1.04E-05,136.81646,1.09E-03,-1.09E-03,0.189,0.289,-0.189,1.5342,0.0384,-0.0384,7.46E+02,2.04E+01,-2.04E+01,0.024538,9.59E-04,-5.43E-04,2.44,5.90E-01,-3.20E-01,44.3,281.58292,47.233631
9758089,K01871.01,,CANDIDATE,CANDIDATE,0.998,0,0,0,0,92.7297248,3.98E-04,-3.98E-04,177.43808,3.47E-03,-3.47E-03,0.857,0.056,-0.597,6.83,0.153,-0.153,1.26E+03,3.19E+01,-3.19E+01,0.038187,3.41E-03,-6.24E-03,2.81,2.00E-01,-8.00E-02,43.3,285.25366,46.582191
10619192,K00203.01,Kepler-17 b,CONFIRMED,CANDIDATE,1,0,1,0,0,1.485710994,9.50E-08,-9.50E-08,132.7935653,5.15E-05,-5.15E-05,0.105,0.022,-0.072,2.2874,0.00174,-0.00174,2.08E+04,2.11E+01,-2.11E+01,0.130256,1.72E-04,-1.92E-04,14.48,8.80E-01,-8.80E-01,1176.6,298.39526,47.81501
9883311,K01872.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,30.5231459,6.61E-05,-6.61E-05,146.85072,1.76E-03,-1.76E-03,1.06,69.68,-0.391,2.7286,0.0888,-0.0888,2.21E+03,6.78E+01,-6.78E+01,0.130484,6.96E+01,-3.69E-01,11.26,2.33E+00,-1.00E+00,38.7,288.31332,46.771431
4939346,K01873.01,Kepler-328 c,CONFIRMED,CANDIDATE,0.989,0,0,0,0,71.3116598,4.87E-04,-4.87E-04,132.39239,3.91E-03,-3.91E-03,0.035,0.354,-0.035,8.813,0.136,-0.136,2.14E+03,5.20E+01,-5.20E+01,0.042352,1.08E-03,-5.14E-04,4.94,1.50E+00,-5.90E-01,43.4,295.8093,40.008511
4242147,K01934.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,28.78270955,9.17E-05,-9.17E-05,132.3189,2.41E-03,-2.41E-03,0.002,0.501,-0.001,3.451,0.108,-0.108,8.65E+02,2.57E+01,-2.57E+01,0.025875,1.36E-03,-6.81E-04,2.11,9.00E-02,-1.10E-01,40.1,284.96967,39.360291
5396122,K01935.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,15.44428875,2.57E-05,-2.57E-05,138.1678,1.50E-03,-1.50E-03,1.275,6.948,-0.03,2.0791,0.0607,-0.0607,3.60E+03,9.30E+01,-9.30E+01,0.347304,6.93E+00,-2.81E-02,37.58,1.11E+01,-3.45E+00,44.9,299.6517,40.545681
10190777,K01937.01,Kepler-1019 b,CONFIRMED,CANDIDATE,0.972,0,0,0,0,1.411230023,8.30E-07,-8.30E-07,132.641925,4.94E-04,-4.94E-04,0.851,0.017,-0.599,1.4325,0.0166,-0.0166,3.88E+02,5.10E+00,-5.10E+00,0.021233,8.60E-05,-3.17E-03,1.71,5.00E-02,-1.00E-01,89.3,283.71753,47.204449
9651234,K01938.01,Kepler-1020 b,CONFIRMED,CANDIDATE,1,0,0,0,0,96.9151707,2.92E-04,-2.92E-04,187.08955,2.36E-03,-2.36E-03,0.541,0.061,-0.41,6.065,0.0805,-0.0805,8.63E+02,1.87E+01,-1.87E+01,0.027419,3.25E-03,-1.11E-03,2.37,1.70E-01,-1.30E-01,53.4,292.67255,46.377419
7045496,K01939.01,Kepler-1021 b,CONFIRMED,CANDIDATE,1,0,0,0,0,13.47472742,4.46E-05,-4.46E-05,133.48999,2.88E-03,-2.88E-03,0.025,0.429,-0.025,2.5995,0.0845,-0.0845,7.30E+02,3.38E+01,-3.38E+01,0.02444,1.05E-03,-7.10E-04,1.96,3.30E-01,-1.50E-01,25.3,295.2049,42.559681
8750043,K02017.01,Kepler-1055 b,CONFIRMED,CANDIDATE,1,0,0,0,0,2.29503515,1.29E-05,-1.29E-05,132.69329,4.57E-03,-4.57E-03,0.16,0.291,-0.16,1.654,0.151,-0.151,1.72E+02,1.85E+01,-1.85E+01,0.011933,9.80E-04,-5.65E-04,1.18,1.60E-01,-8.00E-02,11.6,290.48676,44.932621
9973109,K02018.01,Kepler-1056 b,CONFIRMED,CANDIDATE,1,0,0,0,0,27.495634,1.49E-04,-1.49E-04,133.28538,4.03E-03,-4.03E-03,0.664,0.046,-0.485,4.858,0.137,-0.137,4.83E+02,2.05E+01,-2.05E+01,0.021247,3.75E-03,-1.26E-03,2.11,6.10E-01,-3.70E-01,24.7,299.526,46.899261
6226290,K02019.01,Kepler-1057 b,CONFIRMED,CANDIDATE,1,0,0,0,0,14.08826442,5.24E-05,-5.24E-05,137.34334,3.22E-03,-3.22E-03,0.133,0.319,-0.133,4.1847,0.096,-0.096,8.89E+02,2.98E+01,-2.98E+01,0.027205,8.90E-04,-6.53E-04,2.66,7.70E-01,-2.60E-01,34.2,297.45215,41.558128
9595827,K00217.01,Kepler-71 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,3.905081685,3.52E-07,-3.52E-07,133.4150433,7.45E-05,-7.45E-05,0.131,0.016,-0.111,2.8213,0.00486,-0.00486,2.13E+04,1.79E+01,-1.79E+01,0.13191,8.83E-04,-2.27E-04,12.78,8.50E-01,-5.20E-01,1315.8,294.86551,46.285851
9349482,K02020.01,Kepler-1058 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,110.9643706,8.47E-04,-8.47E-04,187.04621,6.48E-03,-6.48E-03,0.729,0.035,-0.511,12.831,0.242,-0.242,1.28E+03,3.41E+01,-3.41E+01,0.035366,4.76E-03,-3.20E-03,2.11,1.50E-01,-1.90E-01,42.1,294.59579,45.875031
4349442,K01803.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,4.539297295,,,133.9595824,,,0.83,,,1.9455,,,7.98E+02,,,0.029574,0.00E+00,0.00E+00,2.34,1.40E-01,-1.00E-01,50.3,286.63553,39.488621
4644952,K01805.01,Kepler-319 c,CONFIRMED,CANDIDATE,1,0,0,0,0,6.94135824,1.09E-05,-1.09E-05,137.5437,1.30E-03,-1.30E-03,0.871,0.022,-0.597,1.8899,0.0363,-0.0363,8.25E+02,2.20E+01,-2.20E+01,0.030784,4.61E-04,-4.26E-03,2.96,3.30E-01,-2.30E-01,43.1,288.81195,39.77066
2987027,K00197.01,Kepler-489 b,CONFIRMED,CANDIDATE,0.99,0,0,0,0,17.27629668,2.39E-06,-2.39E-06,133.839172,1.10E-04,-1.10E-04,0.085,0.129,-0.05,3.94738,0.0042,-0.0042,1.05E+04,1.39E+01,-1.39E+01,0.090661,3.10E-05,-1.70E-04,7.31,4.70E-01,-3.00E-01,871.4,290.83313,38.184349
4644952,K01805.02,Kepler-319 d,CONFIRMED,CANDIDATE,1,0,0,0,0,31.7821117,1.77E-04,-1.77E-04,134.8645,4.78E-03,-4.78E-03,0.17,0.269,-0.17,3.856,0.13,-0.13,5.70E+02,2.84E+01,-2.84E+01,0.021609,9.54E-04,-5.87E-04,2.08,2.30E-01,-1.60E-01,21.6,288.81195,39.77066
4644952,K01805.03,Kepler-319 b,CONFIRMED,CANDIDATE,1,0,0,0,0,4.36273233,1.30E-05,-1.30E-05,135.23342,2.47E-03,-2.47E-03,0.732,0.202,-0.508,2.2375,0.0767,-0.0767,3.42E+02,1.50E+01,-1.50E+01,0.01828,3.12E-03,-1.64E-03,1.76,2.00E-01,-1.40E-01,25.6,288.81195,39.77066
8978528,K01874.01,Kepler-329 c,CONFIRMED,CANDIDATE,1,0,0,0,0,18.6848377,5.27E-05,-5.27E-05,136.14587,2.29E-03,-2.29E-03,0.405,0.073,-0.405,3.7965,0.0859,-0.0859,1.25E+03,3.20E+01,-3.20E+01,0.032436,5.44E-04,-1.32E-03,1.93,1.10E-01,-1.10E-01,41.2,299.26804,45.227428
